3 100000
0.9340537653 0.4056614742 0.0093741857
0.0764592835 0.1136452710 0.8445510867
0.2549637203 0.7916364524 0.6688075830
0.4844345408 0.9210161771 0.0880637370
0.7042113100 0.1871879805 0.3205324192
0.2436655407 0.5298748506 0.9420011769
0.2715326528 0.5890392487 0.3287449360
0.2186739250 0.5416370624 0.2274465519
0.5682075967 0.9345644679 0.9892679286
0.8526321136 0.0462393918 0.5282577365
0.6139551672 0.7899833097 0.5035269738
0.4260145929 0.3327744486 0.6873170333
0.8437331395 0.5549234364 0.7365889546
0.9216515516 0.2141922665 0.6011161727
0.5991943663 0.0872253471 0.2064447773
0.5297445066 0.1890430285 0.3987920478
0.1961114043 0.7909068616 0.0292257866
0.6469113467 0.5799264835 0.5810820578
0.3257353846 0.7478587302 0.4181841170
0.0211487953 0.0855372795 0.9267870562
0.3945788071 0.5868065132 0.8599797736
0.5587704397 0.9050429755 0.8244185171
0.2948665649 0.5252067497 0.9939395930
0.6099853588 0.3195638093 0.5557371766
0.5804123904 0.2781903919 0.7794383518
0.1627941515 0.9143458947 0.6373729203
0.1947235960 0.0630658625 0.0411227495
0.0669139527 0.7162807279 0.4930398623
0.5285111759 0.3230140875 0.9841193621
0.7334615350 0.0602386834 0.2491112522
0.7113484656 0.6126562417 0.7688892259
0.8803902299 0.0353843795 0.2452234724
0.3188585393 0.4630818007 0.7313665488
0.4476874207 0.7733895173 0.8831402690
0.8996518765 0.6076446005 0.1178765457
0.6774825278 0.5162764267 0.8097764206
0.8168237859 0.8533708772 0.1291179138
0.0608617891 0.6271849234 0.8204014410
0.3682858197 0.3284942001 0.7674455082
0.0202058190 0.6505575351 0.1486783854
0.6693891287 0.0224770680 0.9360513983
0.4305497134 0.9963751128 0.1916374306
0.8968826910 0.9477890164 0.1728033866
0.7721845118 0.9628314453 0.4121963743
0.6332737675 0.3494527450 0.9548882122
0.8518218336 0.2946624670 0.7333807005
0.1918328492 0.1318088342 0.3318381913
0.7500588831 0.5495534705 0.8741075021
0.9254896141 0.7409494879 0.3874328700
0.7246056026 0.3497590727 0.7374291471
0.9844526513 0.1484855892 0.7656070377
0.8463650916 0.8792723075 0.4384374848
0.7371001458 0.0810637047 0.5184051596
0.8912318167 0.9748373415 0.8249377744
0.5349091813 0.2351016088 0.6086935522
0.2470576676 0.5246810243 0.9849712700
0.7691596729 0.8052069526 0.5825447525
0.9594281808 0.7479829523 0.9512189368
0.9305713725 0.3797661851 0.3342240316
0.9510505571 0.4278409018 0.4562014360
0.8386876266 0.8547832209 0.5430374763
0.5630364369 0.8043838711 0.6705545012
0.9028793027 0.2636948627 0.9985162540
0.4818501640 0.5101681898 0.8060627234
0.3735044590 0.3422921776 0.7227988897
0.4572483880 0.9735504529 0.9753684160
0.5685057158 0.5000301356 0.2701236578
0.5403951808 0.9576748856 0.1627008912
0.1811320730 0.5384548165 0.4249651319
0.8655529295 0.1240732382 0.3218715719
0.3506745687 0.7263392849 0.7488690093
0.5637607977 0.3641853289 0.2186178973
0.6997919224 0.5219709796 0.6224496925
0.7667222766 0.8054147998 0.1709567250
0.5343827351 0.9743278804 0.4698564564
0.8838255553 0.1296608773 0.4553447265
0.3979679960 0.4110370271 0.9666976425
0.4977829308 0.0442025549 0.4845329268
0.7752242458 0.6411907624 0.1326301448
0.4844973109 0.5455581670 0.0430897174
0.1407392143 0.5416039447 0.2847121462
0.0430812121 0.2260467260 0.2861626265
0.1733207465 0.5828410131 0.0332306826
0.2727016295 0.5347827407 0.9820895864
0.7912242363 0.1598404654 0.1679486031
0.3724827202 0.1702256463 0.0020062400
0.1521566656 0.5066953364 0.8570403031
0.7187852174 0.9981819138 0.6515110158
0.3806326549 0.9783150375 0.2849035864
0.6961410375 0.4779930762 0.7683665730
0.2500605610 0.9235801372 0.5248594877
0.1339535566 0.4407255960 0.7019927432
0.8172078058 0.0267468135 0.6235771500
0.7947049147 0.7677367562 0.8194095388
0.9950199906 0.5343831397 0.8628911407
0.0009681586 0.2862547991 0.8704956907
0.9413429774 0.6241227113 0.5984342956
0.6082746060 0.5649843196 0.0245062801
0.2779456550 0.7995109293 0.5259690273
0.3798536695 0.0104623031 0.9325147403
0.2747937194 0.5484608322 0.9782593138
0.1400706433 0.7109853789 0.4312538207
0.0876410953 0.9307570646 0.4748186918
0.2985344405 0.1631217491 0.8468116958
0.1300833115 0.9548099304 0.5314580011
0.6131525033 0.2934160143 0.6047015793
0.8248329106 0.4960574220 0.2828474381
0.3780477752 0.7711895551 0.7034846217
0.8920908282 0.4857191290 0.7295062882
0.6965493106 0.9977988399 0.7647301606
0.4274528521 0.0578599535 0.3897621257
0.7514141620 0.7537484503 0.6171646294
0.2742675562 0.2252048165 0.8826049353
0.8530251648 0.5105533349 0.1551653870
0.5882683130 0.1944358590 0.9402700024
0.1757551125 0.1635520903 0.2902793824
0.4403989591 0.5666566571 0.2562286778
0.7676733835 0.9144460197 0.0044998117
0.2369193822 0.5651938335 0.3446857122
0.9020454178 0.6028695141 0.1377689865
0.2246282175 0.6615708981 0.8744899331
0.5991431305 0.9417112620 0.2901753796
0.0186302255 0.5147687508 0.0303815987
0.8964822246 0.7165368158 0.2575419137
0.4545171251 0.2036287326 0.5113955272
0.0690978819 0.5567130247 0.5283090913
0.2180695472 0.5843934068 0.8998723826
0.7497680730 0.8765356491 0.9531380457
0.3764585397 0.6609804504 0.5885378685
0.5546801981 0.4054541085 0.4251377449
0.6492557154 0.1833571951 0.1078919592
0.3101188690 0.5092044192 0.8906486659
0.9212706543 0.5876966488 0.3277569338
0.9019359211 0.8899679152 0.4475825584
0.1890744237 0.2079740449 0.1386919509
0.6009157342 0.8096246345 0.4620970284
0.7566114987 0.1714677609 0.7568827725
0.5210429273 0.4994467180 0.1569902237
0.0634823478 0.3966131452 0.6989167403
0.2491210788 0.0097751407 0.0324009306
0.2888329047 0.9135272217 0.8331231984
0.2916210752 0.0506284555 0.5236864045
0.7864575737 0.5522276005 0.7875526869
0.3202560474 0.5907522925 0.2836761603
0.1675350839 0.1146773622 0.5073818372
0.5923185246 0.2036581467 0.8145639067
0.0318222170 0.6090049321 0.1525941632
0.9412155837 0.7650639750 0.2988152744
0.8730372976 0.4805889623 0.0419846509
0.3915919834 0.2769290640 0.8170965207
0.3605654368 0.2521248965 0.2599888544
0.8261479474 0.5002126909 0.9839230433
0.9251015396 0.7474867279 0.6336750601
0.4667151334 0.1495667855 0.3149297926
0.0893894816 0.8014409364 0.3648765160
0.7277644905 0.7254495894 0.5428300759
0.6403886320 0.2106627796 0.0602559262
0.1685003868 0.4414943251 0.3008578705
0.3649175101 0.5547867465 0.8841506873
0.2775982272 0.9384135594 0.9688883398
0.0497351102 0.4177404923 0.8949393576
0.8428236407 0.3849735641 0.2492543422
0.8456785160 0.5764624390 0.8779719362
0.1314626423 0.0553517215 0.4665992222
0.5814017608 0.5640061335 0.4976860746
0.3822001327 0.6906465525 0.5031008905
0.3273430255 0.2775012242 0.4309532609
0.7931979216 0.1645668085 0.9310793334
0.2336985870 0.0983204864 0.7469218862
0.0705378486 0.9912749567 0.4923200105
0.4315924295 0.3626583521 0.6100178478
0.9741814826 0.4402527027 0.3649317589
0.5262205095 0.7940862037 0.8803821261
0.7555156273 0.8830897395 0.4008178599
0.8173343320 0.3407812988 0.3967116125
0.3242739175 0.7904303671 0.0568997943
0.4709570715 0.3486515799 0.9960945704
0.7776891714 0.3898860551 0.7043079573
0.2053889862 0.9639743424 0.6253575876
0.3774956680 0.9360856555 0.2114103516
0.2625771845 0.1378777499 0.2183958333
0.6355653874 0.2290504858 0.9388892963
0.0828445170 0.7257743524 0.3832267202
0.5692412690 0.9283661900 0.9786771843
0.9390717853 0.6558077658 0.1353134018
0.8627892315 0.2244798405 0.0929064227
0.8630242878 0.7161901618 0.2281838755
0.5586325775 0.1651755200 0.6289135435
0.6207764060 0.9448402233 0.4464437437
0.4581474762 0.8713494370 0.3184668871
0.2108460575 0.9159187815 0.8591501049
0.6953606367 0.3669445526 0.6670062134
0.3564078863 0.4606140542 0.4216427413
0.6392633519 0.8274351698 0.6751700144
0.3394450129 0.5120086127 0.2399007536
0.2596663372 0.9232712625 0.5521931968
0.7973691956 0.4566262895 0.9233739820
0.9482332763 0.6251473721 0.9226575872
0.6407431491 0.6592630330 0.5852367220
0.4728457747 0.8310563123 0.5088745383
0.2851114556 0.7672366360 0.7170803999
0.1767866043 0.5319204819 0.8502734071
0.1641898648 0.3292649081 0.7029126791
0.9302967105 0.2750621924 0.0447513999
0.3593730249 0.4509430739 0.2941391782
0.1320087039 0.6199585244 0.4187036367
0.0557878225 0.5051010737 0.1483177733
0.4260062408 0.8901421086 0.4087495326
0.5744095131 0.3784550049 0.9399750833
0.4491308080 0.7112212755 0.1127154123
0.1612189766 0.1526334840 0.5400642476
0.4965522610 0.0025158620 0.4985306416
0.9842232052 0.2535160762 0.8561507182
0.6649928295 0.5621083873 0.7603581573
0.0526266543 0.4565528831 0.0709173307
0.7966998520 0.2564332839 0.9997564627
0.7518506304 0.4766808575 0.2005871611
0.8833520523 0.2020625349 0.7695583966
0.1490168168 0.8849916598 0.7859598288
0.1960719981 0.0076943031 0.2384475192
0.1520726994 0.6671457197 0.4565367842
0.4903144502 0.1338363541 0.5136034486
0.8391591143 0.2362637926 0.1056007202
0.6407958161 0.8176504922 0.2141555958
0.8107404338 0.9494322556 0.0609537327
0.7726231357 0.3867285402 0.2329535324
0.8850101772 0.7496381332 0.3244679802
0.3232633797 0.2444559258 0.8657451306
0.9232508003 0.0464266083 0.6512475857
0.6838166510 0.5857447646 0.8598304507
0.9980965631 0.9541400383 0.6720896730
0.8118247170 0.7499896812 0.5558042064
0.8931582296 0.4446241579 0.0709979580
0.4052452873 0.4655172461 0.5539703541
0.6606637870 0.6982261387 0.7490502630
0.5660711039 0.5380271443 0.3414384860
0.9601350285 0.0060697939 0.0032791119
0.8174537456 0.3070504305 0.7998123468
0.6183563578 0.3601615396 0.1463903984
0.1618448242 0.9880532515 0.8207289778
0.3808549952 0.5944944863 0.6018379262
0.6619724244 0.8852530177 0.4293090944
0.0157768933 0.3130405754 0.6834032725
0.5194447061 0.2686564218 0.9906692666
0.3782687787 0.0726738966 0.3786491329
0.3000809224 0.6995352898 0.3065063610
0.0201477666 0.5306659555 0.3599978371
0.2318315350 0.7148470431 0.1601497013
0.5466296182 0.0931899742 0.9651087153
0.5114003771 0.4060015202 0.7745746633
0.7234308687 0.4304102191 0.6776161542
0.3142634606 0.5902098832 0.3037220257
0.1690255007 0.3160368804 0.9689374909
0.2400092127 0.3358003461 0.3680250338
0.7811895818 0.8333504988 0.8862724602
0.4228914822 0.3110596218 0.0635471883
0.3546692507 0.7694485510 0.1323965193
0.0396611505 0.6741073782 0.5536646401
0.2697133911 0.8643098392 0.1696190855
0.0717986657 0.6413552183 0.1603317524
0.8170501638 0.4410465900 0.4224896902
0.6860473195 0.7667979752 0.6439132964
0.2580137414 0.3566210877 0.3616330082
0.7093048907 0.9259785371 0.3201132692
0.8045312986 0.2402040964 0.0873063690
0.0683458598 0.8366731453 0.9669996527
0.7527869675 0.5880199633 0.8747520042
0.7237588439 0.1939540595 0.1706750402
0.1528437528 0.6455895979 0.3975066862
0.8177353425 0.2811450393 0.4879237580
0.7792594039 0.4380083037 0.6915422588
0.6891829153 0.5340316946 0.2833973710
0.4389948301 0.5908301139 0.5888743794
0.2837583737 0.1109174270 0.6881613702
0.8757864731 0.5906518553 0.3087000606
0.0090849808 0.0597818757 0.5151332682
0.1829826072 0.7174246635 0.6774318822
0.9524177813 0.4970959819 0.6352096596
0.1684895457 0.0530323652 0.7606556142
0.7663553290 0.9913961292 0.2910875464
0.1487870834 0.4055992786 0.6968472710
0.1194469308 0.5102455396 0.5949155550
0.7147973815 0.1633886846 0.9198077156
0.2723916247 0.9941125559 0.6962600524
0.6420243934 0.5464994723 0.0654882055
0.1202066714 0.4569157858 0.7778029016
0.0288119495 0.2928087006 0.3187271997
0.7687893634 0.7966679451 0.1487235826
0.6864571475 0.8158733996 0.1727193686
0.7859730686 0.0919313227 0.1837441039
0.9802448174 0.4218421732 0.9059353276
0.9467966149 0.3096954569 0.0311167328
0.7130770045 0.2421270606 0.2169140262
0.4120009334 0.1466365721 0.2883200868
0.4541863756 0.9144178517 0.5414159822
0.5206307230 0.4813716254 0.1921718514
0.1653494155 0.0435350047 0.5914423516
0.6201630548 0.1361580917 0.5377517977
0.1061168675 0.4923123374 0.8561064364
0.3926648376 0.8210021331 0.4548481867
0.7047132791 0.0941823642 0.3794817069
0.8995405310 0.6803294258 0.1591585482
0.5425391056 0.3487335560 0.5177733205
0.9921054884 0.9718298168 0.7301196309
0.3929547253 0.6152500579 0.5134731172
0.5930925366 0.7234283803 0.5317426392
0.0570832938 0.1578461993 0.7680647549
0.0471703850 0.0614858933 0.1697814048
0.3900270084 0.9347476122 0.6106331180
0.8231363593 0.1302459089 0.0415772398
0.8829836945 0.7617528336 0.7637277298
0.6636765435 0.7459881254 0.3018272635
0.7731998768 0.3097661987 0.5398993090
0.7937044337 0.2722712921 0.8789035818
0.3627996735 0.1113738419 0.7159034710
0.5084667951 0.9620839944 0.9105890299
0.1843171391 0.5277398565 0.2408355650
0.6845178310 0.1531938631 0.3954241542
0.0433349791 0.9465490389 0.3013467607
0.4621544721 0.1446283163 0.8134326121
0.1935129343 0.2281135715 0.3670272659
0.7335757554 0.1599088661 0.8429404102
0.5244638842 0.0665150116 0.3313870668
0.3730881501 0.3277075711 0.8118600629
0.5062276969 0.3029323823 0.3204431268
0.5508861501 0.5919900246 0.6311110563
0.8846131267 0.2037913803 0.8946298788
0.7630358298 0.1915675541 0.3089523666
0.7640894849 0.1123826398 0.3174360446
0.5641796954 0.0738755772 0.2902272081
0.7758459632 0.7952355666 0.7643861709
0.3198607656 0.2740662171 0.2695663072
0.9673437177 0.0399912484 0.5282754866
0.5182179742 0.9310564529 0.4662739525
0.4356001374 0.8282587016 0.8506375681
0.9057423168 0.8985791204 0.9126254463
0.5232315713 0.5475521192 0.2810305195
0.7251574066 0.5985168092 0.1832285343
0.4862101476 0.1373520249 0.4230271889
0.3993345579 0.9736202065 0.7014368867
0.6979926323 0.0586479751 0.9532301280
0.5801970108 0.4384616796 0.3791316916
0.9641360878 0.3857629882 0.6439200071
0.8238633954 0.0621790870 0.9125433825
0.2644684896 0.9368682501 0.9407734202
0.3676018761 0.7875522897 0.5163849245
0.7834149242 0.4693836582 0.6316032878
0.4699944920 0.6956309389 0.0889359911
0.5012743192 0.5477871754 0.5395568047
0.1763572624 0.3243014967 0.8168846434
0.2812495471 0.9244046117 0.6307006143
0.6763575581 0.4746194046 0.8826596877
0.6164970259 0.5523775015 0.8840671679
0.1286480127 0.3105848680 0.4738439051
0.1088102120 0.0216352090 0.5306263151
0.7353705303 0.9047061898 0.9676518119
0.9095551988 0.2411132781 0.2670411480
0.4175054792 0.1472328025 0.2772713545
0.9433811219 0.0108571855 0.2285904024
0.9162994176 0.4521742753 0.9343700782
0.4527363673 0.3383364346 0.2023308728
0.0719601037 0.1831846265 0.9391612434
0.2933248175 0.5572134314 0.3540137069
0.5529592994 0.2152944929 0.2442015607
0.8002732041 0.0970414934 0.4336714797
0.0986852136 0.2742739390 0.1982496005
0.4353050375 0.3871678606 0.1391990372
0.3203737652 0.9537035018 0.1310235553
0.9432753851 0.6317355176 0.9716457607
0.1557389841 0.2563571547 0.8509775523
0.1171019271 0.5921802173 0.2585722110
0.7859266327 0.8616374857 0.7196168473
0.2320206211 0.2907361201 0.4477657465
0.0910044018 0.2102305187 0.7802716705
0.8318001785 0.2511269341 0.1630539483
0.3462415327 0.4679752542 0.2315832978
0.0650044155 0.9613459949 0.2138832776
0.2201908023 0.8196375143 0.8651297918
0.4845293736 0.1554586626 0.4165642922
0.8592149421 0.9737358320 0.4782635814
0.4112041095 0.1979627429 0.2605827356
0.2453382668 0.5364301359 0.2307949919
0.9117850071 0.5375256830 0.5955050040
0.5031243997 0.5526167427 0.9119619182
0.8880707652 0.9879212739 0.7635329228
0.9358109701 0.3514845428 0.4850812654
0.6157635414 0.8644904190 0.8118937749
0.5121696057 0.8981221020 0.2514395241
0.7318771296 0.4671936065 0.3722581510
0.6543414013 0.0044351751 0.6927388853
0.2289645358 0.9589722183 0.3874157088
0.2147837472 0.8430424098 0.3770582232
0.3481373712 0.6165111763 0.9683861184
0.4788857658 0.8753209419 0.2750587805
0.6495981122 0.3627333220 0.8020823367
0.9318740020 0.0083834455 0.9606539571
0.3219175664 0.3294439352 0.8159579575
0.0730961470 0.9419161301 0.2189400557
0.0917212337 0.7231744454 0.6362964576
0.6877031441 0.3168463985 0.8027581045
0.0245218495 0.5208183721 0.8625938548
0.6604157334 0.4799219707 0.7581782530
0.1018877892 0.4785234245 0.9370968372
0.4346564262 0.4405885426 0.0606030884
0.7943516615 0.6201796421 0.9077841221
0.6841787777 0.5196908908 0.4426199322
0.5097277859 0.7455797672 0.4127805166
0.1854703458 0.5821694428 0.3567107410
0.1446752743 0.3622526791 0.0489597746
0.7894215083 0.5479303935 0.1058025626
0.0483097207 0.5015023656 0.6544919578
0.1445613152 0.8589385946 0.9869030877
0.3466342744 0.7176073413 0.6265827168
0.8966993997 0.8055761769 0.2075556326
0.9487412798 0.7282752110 0.5585646527
0.4548347973 0.7736049022 0.4582244374
0.0168421451 0.2118394769 0.0488915552
0.6054350379 0.5820542582 0.7352446773
0.5705806082 0.1272123866 0.1079840912
0.2462517771 0.3422466869 0.3554418883
0.8592617201 0.8599124120 0.0667052294
0.4085616786 0.5730041152 0.7878321300
0.8834243471 0.3255591468 0.0559679367
0.3353778728 0.9308845422 0.7722451483
0.0337107994 0.6909806043 0.1106020007
0.0761221423 0.8148040287 0.2884532826
0.1358735101 0.0311982438 0.0172969528
0.9554875287 0.9085737038 0.2753797647
0.3331822932 0.7489334692 0.4412589781
0.2972821970 0.3275370506 0.9319430210
0.3367621345 0.7223299307 0.2588582081
0.0164799278 0.7333522963 0.0918862953
0.5115819135 0.2295487839 0.2858011625
0.2449218156 0.3666331196 0.6479107716
0.2271319069 0.9155286994 0.0496430423
0.3827979093 0.5486132977 0.4078565723
0.2732743435 0.2547480140 0.3024483260
0.0219481018 0.8180039670 0.3929558762
0.6359322559 0.7593629137 0.1221803407
0.6565398115 0.3498532988 0.8866347675
0.2988324517 0.6999863336 0.9626251672
0.5771628684 0.1432900062 0.2039704361
0.5380461124 0.4731976038 0.1237793678
0.0994044085 0.7455342566 0.8360399021
0.2320047900 0.4507641392 0.4447007176
0.9877626421 0.0215744676 0.8528515650
0.7270690286 0.8090024806 0.5244119234
0.6182453910 0.9286091037 0.4543007791
0.7553439659 0.4251179147 0.3279082593
0.0894558123 0.6442861906 0.5397590994
0.8674463923 0.3294422589 0.8008840370
0.1974147822 0.2183378351 0.0262363526
0.0033613183 0.3435212304 0.0175916461
0.3326422955 0.4286591220 0.5087006364
0.8981466161 0.8241537138 0.7045520925
0.4044718232 0.1315668132 0.3777204949
0.0453438107 0.9218207641 0.9869576482
0.0849520695 0.4601908149 0.4619439211
0.3788637446 0.7670066230 0.0889095273
0.6668732994 0.8984550455 0.6525772565
0.0582074137 0.0045023163 0.6307468164
0.0669592208 0.5837831126 0.9402454592
0.1361628017 0.2824643450 0.6610410763
0.6895441396 0.6942572968 0.3699813657
0.6856466028 0.6806491376 0.6874644729
0.2388136773 0.3087282733 0.0910229348
0.8212343472 0.3003070545 0.0620310561
0.3140740828 0.0193679748 0.6491346084
0.2552265817 0.8299124170 0.3412613341
0.5936299797 0.3283794105 0.1412421465
0.1693523104 0.3670197349 0.0803220757
0.7674587305 0.6476942309 0.8054262181
0.7278446462 0.1683051731 0.8241052549
0.7696066365 0.1726789076 0.7743271375
0.9624006921 0.2953457746 0.9107066960
0.7178388686 0.7619560047 0.9383817910
0.9198200218 0.4811891556 0.5753038945
0.3627760173 0.7534371269 0.7774355496
0.9818032630 0.2056748911 0.0107978244
0.0614034256 0.5431847889 0.3788184995
0.5004081448 0.3962821581 0.7959002769
0.3862692181 0.0233393454 0.6271076268
0.3404514291 0.0783815452 0.8705453277
0.3514993531 0.4852189733 0.5692349178
0.9536016678 0.1919652794 0.5258278165
0.4828717137 0.0592572969 0.2887427372
0.9983181893 0.5793170202 0.7255057670
0.4764987282 0.1798202991 0.4151445276
